Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Sleep_Hours,Previous_Scores,Motivation_Level,Tutoring_Sessions,Family_Income,Teacher_Quality,Peer_Influence,Physical_Activity,Parental_Education_Level,Distance_from_Home,Exam_Score,Parental_Involvement_label,Access_to_Resources_label,Motivation_Level_label,Family_Income_label,Teacher_Quality_label,Distance_from_Home_label,Parental_Education_Level_label,Peer_Influence_label,Extracurricular_Activities_label,Internet_Access_label,Learning_Disabilities_label,School_Type_label,Gender_label,Extracurricular_Activities_No,Extracurricular_Activities_Yes,Internet_Access_No,Internet_Access_Yes,Learning_Disabilities_No,Learning_Disabilities_Yes,School_Type_Private,School_Type_Public,Gender_Female,Gender_Male
12,92,3,1,7,89,2,1,2,3.0,2,2,3.0,2.0,D,High,Low,Medium,Medium,High,Moderate,Postgraduate,Neutral,Yes,Yes,No,Private,Male,False,True,False,True,True,False,True,False,False,True
7,88,3,3,6,71,2,0,1,2.0,3,3,1.0,2.0,D,High,High,Medium,Low,Medium,Moderate,High School,Positive,Yes,Yes,No,Public,Female,False,True,False,True,True,False,False,True,True,False
16,100,3,3,7,82,2,2,3,2.0,3,2,1.0,1.0,C,High,High,Medium,High,Medium,Near,High School,Positive,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
21,74,2,3,6,77,3,0,2,2.0,2,3,2.0,1.0,D,Medium,High,High,Medium,Medium,Near,College,Neutral,Yes,No,No,Public,Male,False,True,True,False,True,False,False,True,False,True
21,71,1,2,8,59,2,3,1,2.0,2,3,2.0,2.0,D,Low,Medium,Medium,Low,Medium,Moderate,College,Neutral,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
12,70,2,3,7,81,3,0,1,2.0,3,3,1.0,1.0,D,Medium,High,High,Low,Medium,Near,High School,Positive,No,Yes,No,Public,Male,True,False,False,True,True,False,False,True,False,True
25,69,2,2,7,66,2,0,1,1.0,2,3,2.0,1.0,D,Medium,Medium,Medium,Low,Low,Near,College,Neutral,No,No,Yes,Public,Male,True,False,True,False,False,True,False,True,False,True
21,88,3,2,6,91,1,0,1,2.0,2,4,3.0,2.0,C,High,Medium,Low,Low,Medium,Moderate,Postgraduate,Neutral,Yes,Yes,No,Private,Female,False,True,False,True,True,False,True,False,True,False
24,63,2,2,8,60,2,3,3,2.0,2,3,1.0,1.0,D,Medium,Medium,Medium,High,Medium,Near,High School,Neutral,No,Yes,No,Public,Male,True,False,False,True,True,False,False,True,False,True
9,90,2,2,8,65,2,0,2,2.0,2,5,1.0,3.0,D,Medium,Medium,Medium,Medium,Medium,Far,High School,Neutral,Yes,Yes,No,Private,Male,False,True,False,True,True,False,True,False,False,True
13,70,2,2,7,87,2,1,1,1.0,2,5,1.0,1.0,D,Medium,Medium,Medium,Low,Low,Near,High School,Neutral,No,Yes,No,Public,Male,True,False,False,True,True,False,False,True,False,True
23,85,2,1,8,67,1,1,2,2.0,2,3,3.0,3.0,D,Medium,Low,Low,Medium,Medium,Far,Postgraduate,Neutral,No,Yes,No,Private,Female,True,False,False,True,True,False,True,False,True,False
21,90,3,3,7,76,3,2,3,3.0,3,3,2.0,2.0,C,High,High,High,High,High,Moderate,College,Positive,Yes,Yes,No,Public,Female,False,True,False,True,True,False,False,True,True,False
15,95,2,3,9,62,2,2,2,2.0,3,3,1.0,3.0,D,Medium,High,Medium,Medium,Medium,Far,High School,Positive,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
20,94,2,3,8,89,1,0,2,2.0,3,4,1.0,2.0,C,Medium,High,Low,Medium,Medium,Moderate,High School,Positive,Yes,Yes,Yes,Public,Female,False,True,False,True,False,True,False,True,True,False
11,99,2,2,10,60,2,1,3,2.0,3,1,2.0,1.0,D,Medium,Medium,Medium,High,Medium,Near,College,Positive,No,Yes,No,Public,Female,True,False,False,True,True,False,False,True,True,False
19,96,2,2,8,97,2,3,2,2.0,1,2,1.0,1.0,C,Medium,Medium,Medium,Medium,Medium,Near,High School,Negative,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
27,92,2,1,9,100,3,2,2,3.0,3,0,3.0,2.0,C,Medium,Low,High,Medium,High,Moderate,Postgraduate,Positive,Yes,Yes,No,Public,Female,False,True,False,True,True,False,False,True,True,False
17,96,2,2,9,93,1,3,2,2.0,2,2,1.0,3.0,D,Medium,Medium,Low,Medium,Medium,Far,High School,Neutral,No,Yes,No,Private,Male,True,False,False,True,True,False,True,False,False,True
17,60,1,1,7,61,2,1,1,2.0,3,4,3.0,1.0,D,Low,Low,Medium,Low,Medium,Near,Postgraduate,Positive,Yes,Yes,No,Public,Female,False,True,False,True,True,False,False,True,True,False
15,99,2,2,5,71,2,0,2,2.0,2,2,2.0,2.0,D,Medium,Medium,Medium,Medium,Medium,Moderate,College,Neutral,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
25,79,2,1,9,54,2,1,1,2.0,3,2,3.0,3.0,D,Medium,Low,Medium,Low,Medium,Far,Postgraduate,Positive,Yes,Yes,No,Private,Male,False,True,False,True,True,False,True,False,False,True
16,92,3,1,6,58,1,0,3,2.0,3,4,1.0,1.0,D,High,Low,Low,High,Medium,Near,High School,Positive,Yes,Yes,No,Private,Female,False,True,False,True,True,False,True,False,True,False
24,65,1,3,7,52,2,1,3,2.0,2,1,3.0,2.0,D,Low,High,Medium,High,Medium,Moderate,Postgraduate,Neutral,Yes,Yes,No,Public,Female,False,True,False,True,True,False,False,True,True,False
18,76,1,3,10,82,3,1,2,2.0,1,4,2.0,1.0,D,Low,High,High,Medium,Medium,Near,College,Negative,Yes,Yes,No,Private,Male,False,True,False,True,True,False,True,False,False,True
8,71,3,2,5,77,2,0,3,2.0,2,4,1.0,2.0,D,High,Medium,Medium,High,Medium,Moderate,High School,Neutral,Yes,No,No,Public,Female,False,True,True,False,True,False,False,True,True,False
17,72,1,2,8,96,3,2,1,3.0,2,3,1.0,1.0,D,Low,Medium,High,Low,High,Near,High School,Neutral,No,Yes,No,Public,Male,True,False,False,True,True,False,False,True,False,True
13,65,1,3,6,73,2,0,1,2.0,3,3,3.0,1.0,D,Low,High,Medium,Low,Medium,Near,Postgraduate,Positive,Yes,Yes,No,Private,Female,False,True,False,True,True,False,True,False,True,False
20,92,1,3,6,82,2,0,2,2.0,2,5,1.0,1.0,D,Low,High,Medium,Medium,Medium,Near,High School,Neutral,No,Yes,No,Public,Female,True,False,False,True,True,False,False,True,True,False
13,60,3,3,7,70,2,1,2,2.0,1,3,2.0,3.0,D,High,High,Medium,Medium,Medium,Far,College,Negative,No,Yes,No,Public,Female,True,False,False,True,True,False,False,True,True,False
19,67,2,1,8,96,3,1,3,1.0,3,3,2.0,1.0,D,Medium,Low,High,High,Low,Near,College,Positive,No,No,No,Public,Male,True,False,True,False,True,False,False,True,False,True
19,84,2,1,9,72,3,1,1,2.0,3,3,1.0,3.0,D,Medium,Low,High,Low,Medium,Far,High School,Positive,No,Yes,No,Public,Female,True,False,False,True,True,False,False,True,True,False
24,70,2,3,6,54,1,1,3,2.0,2,1,1.0,2.0,D,Medium,High,Low,High,Medium,Moderate,High School,Neutral,No,Yes,No,Public,Female,True,False,False,True,True,False,False,True,True,False
26,70,3,3,5,58,2,1,1,1.0,3,3,3.0,2.0,D,High,High,Medium,Low,Low,Moderate,Postgraduate,Positive,Yes,Yes,No,Private,Male,False,True,False,True,True,False,True,False,False,True
20,80,1,2,6,86,3,1,1,2.0,3,3,1.0,1.0,D,Low,Medium,High,Low,Medium,Near,High School,Positive,Yes,Yes,No,Private,Female,False,True,False,True,True,False,True,False,True,False
15,86,3,2,8,66,1,0,2,3.0,3,5,2.0,1.0,D,High,Medium,Low,Medium,High,Near,College,Positive,Yes,Yes,No,Private,Male,False,True,False,True,True,False,True,False,False,True
9,65,1,2,7,89,2,2,1,2.0,3,4,1.0,2.0,D,Low,Medium,Medium,Low,Medium,Moderate,High School,Positive,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
16,70,1,3,4,85,3,0,2,2.0,2,3,1.0,1.0,D,Low,High,High,Medium,Medium,Near,High School,Neutral,Yes,Yes,No,Private,Male,False,True,False,True,True,False,True,False,False,True
21,99,3,2,7,91,2,3,2,2.0,3,4,2.0,1.0,C,High,Medium,Medium,Medium,Medium,Near,College,Positive,Yes,No,No,Public,Male,False,True,True,False,True,False,False,True,False,True
18,76,2,2,8,88,1,1,2,2.0,2,4,2.0,1.0,D,Medium,Medium,Low,Medium,Medium,Near,College,Neutral,No,Yes,No,Public,Female,True,False,False,True,True,False,False,True,True,False
24,84,2,2,6,82,2,1,2,2.0,1,2,1.0,1.0,D,Medium,Medium,Medium,Medium,Medium,Near,High School,Negative,No,Yes,No,Public,Male,True,False,False,True,True,False,False,True,False,True
16,70,2,3,8,50,3,3,3,2.0,2,3,3.0,3.0,D,Medium,High,High,High,Medium,Far,Postgraduate,Neutral,Yes,Yes,No,Private,Male,False,True,False,True,True,False,True,False,False,True
20,80,2,3,5,76,2,0,1,2.0,1,3,2.0,1.0,D,Medium,High,Medium,Low,Medium,Near,College,Negative,Yes,No,No,Private,Female,False,True,True,False,True,False,True,False,True,False
27,63,3,1,7,80,2,2,2,3.0,3,2,1.0,1.0,D,High,Low,Medium,Medium,High,Near,High School,Positive,No,No,No,Public,Female,True,False,True,False,True,False,False,True,True,False
22,61,2,1,7,98,3,3,3,1.0,2,2,2.0,1.0,D,Medium,Low,High,High,Low,Near,College,Neutral,No,Yes,No,Private,Female,True,False,False,True,True,False,True,False,True,False
20,79,2,2,8,83,2,3,1,2.0,2,4,2.0,2.0,D,Medium,Medium,Medium,Low,Medium,Moderate,College,Neutral,No,Yes,No,Private,Male,True,False,False,True,True,False,True,False,False,True
16,76,1,2,5,79,2,0,1,3.0,3,4,3.0,2.0,D,Low,Medium,Medium,Low,High,Moderate,Postgraduate,Positive,Yes,Yes,No,Public,Female,False,True,False,True,True,False,False,True,True,False
16,65,2,2,5,77,2,1,3,3.0,3,3,1.0,2.0,D,Medium,Medium,Medium,High,High,Moderate,High School,Positive,No,Yes,No,Public,Male,True,False,False,True,True,False,False,True,False,True
15,88,3,2,8,55,2,1,3,3.0,2,2,1.0,1.0,D,High,Medium,Medium,High,High,Near,High School,Neutral,No,Yes,No,Private,Male,True,False,False,True,True,False,True,False,False,True
17,100,2,3,5,71,1,2,1,2.0,2,4,1.0,1.0,C,Medium,High,Low,Low,Medium,Near,High School,Neutral,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
25,76,3,3,6,57,1,0,2,2.0,3,3,3.0,2.0,D,High,High,Low,Medium,Medium,Moderate,Postgraduate,Positive,Yes,No,No,Public,Male,False,True,True,False,True,False,False,True,False,True
19,85,2,2,9,53,3,1,2,2.0,2,3,2.0,3.0,D,Medium,Medium,High,Medium,Medium,Far,College,Neutral,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
12,99,2,2,7,66,1,3,2,1.0,1,1,3.0,2.0,D,Medium,Medium,Low,Medium,Low,Moderate,Postgraduate,Negative,Yes,Yes,No,Private,Female,False,True,False,True,True,False,True,False,True,False
31,93,2,1,8,82,1,2,3,3.0,2,1,1.0,1.0,C,Medium,Low,Low,High,High,Near,High School,Neutral,No,Yes,No,Private,Male,True,False,False,True,True,False,True,False,False,True
22,79,3,3,8,93,2,0,2,2.0,1,2,1.0,1.0,D,High,High,Medium,Medium,Medium,Near,High School,Negative,Yes,Yes,Yes,Private,Female,False,True,False,True,False,True,True,False,True,False
12,89,2,3,8,91,2,1,1,3.0,2,2,1.0,1.0,D,Medium,High,Medium,Low,High,Near,High School,Neutral,No,No,No,Public,Male,True,False,True,False,True,False,False,True,False,True
17,65,2,2,7,65,2,0,3,2.0,2,4,1.0,2.0,D,Medium,Medium,Medium,High,Medium,Moderate,High School,Neutral,No,Yes,No,Private,Male,True,False,False,True,True,False,True,False,False,True
21,80,3,1,6,52,2,1,1,2.0,1,4,1.0,1.0,D,High,Low,Medium,Low,Medium,Near,High School,Negative,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
30,71,3,1,10,70,1,3,2,2.0,2,4,1.0,1.0,D,High,Low,Low,Medium,Medium,Near,High School,Neutral,No,Yes,Yes,Public,Female,True,False,False,True,False,True,False,True,True,False
13,66,2,2,7,66,1,3,2,2.0,1,2,2.0,1.0,D,Medium,Medium,Low,Medium,Medium,Near,College,Negative,Yes,Yes,No,Public,Female,False,True,False,True,True,False,False,True,True,False
26,77,2,1,7,69,1,1,3,2.0,2,3,1.0,1.0,D,Medium,Low,Low,High,Medium,Near,High School,Neutral,Yes,Yes,Yes,Public,Female,False,True,False,True,False,True,False,True,True,False
28,65,2,2,8,78,3,1,3,2.0,3,3,2.0,1.0,D,Medium,Medium,High,High,Medium,Near,College,Positive,No,No,No,Private,Female,True,False,True,False,True,False,True,False,True,False
16,88,2,2,6,52,2,2,3,3.0,3,3,1.0,1.0,D,Medium,Medium,Medium,High,High,Near,High School,Positive,Yes,Yes,No,Public,Female,False,True,False,True,True,False,False,True,True,False
18,78,2,2,6,69,2,1,2,2.0,1,4,3.0,2.0,D,Medium,Medium,Medium,Medium,Medium,Moderate,Postgraduate,Negative,Yes,Yes,No,Public,Female,False,True,False,True,True,False,False,True,True,False
14,81,3,3,9,78,2,0,2,2.0,3,4,2.0,1.0,D,High,High,Medium,Medium,Medium,Near,College,Positive,No,Yes,No,Private,Female,True,False,False,True,True,False,True,False,True,False
19,66,1,2,6,72,2,2,1,2.0,1,5,1.0,1.0,D,Low,Medium,Medium,Low,Medium,Near,High School,Negative,No,Yes,No,Public,Male,True,False,False,True,True,False,False,True,False,True
24,83,3,1,8,59,2,1,1,2.0,3,3,1.0,1.0,D,High,Low,Medium,Low,Medium,Near,High School,Positive,No,Yes,No,Public,Male,True,False,False,True,True,False,False,True,False,True
27,99,1,1,7,58,1,2,2,2.0,3,2,3.0,2.0,C,Low,Low,Low,Medium,Medium,Moderate,Postgraduate,Positive,Yes,Yes,No,Private,Male,False,True,False,True,True,False,True,False,False,True
16,64,2,2,7,65,2,2,2,3.0,2,4,1.0,1.0,D,Medium,Medium,Medium,Medium,High,Near,High School,Neutral,No,Yes,No,Public,Male,True,False,False,True,True,False,False,True,False,True
8,71,3,2,8,55,3,1,1,3.0,3,2,2.0,2.0,D,High,Medium,High,Low,High,Moderate,College,Positive,No,Yes,No,Public,Male,True,False,False,True,True,False,False,True,False,True
20,95,3,1,7,62,1,1,1,1.0,3,3,2.0,1.0,D,High,Low,Low,Low,Low,Near,College,Positive,Yes,Yes,No,Private,Male,False,True,False,True,True,False,True,False,False,True
22,63,2,2,4,54,2,0,2,2.0,3,3,1.0,2.0,D,Medium,Medium,Medium,Medium,Medium,Moderate,High School,Positive,Yes,Yes,No,Private,Male,False,True,False,True,True,False,True,False,False,True
21,95,1,2,9,70,2,3,3,2.0,3,3,1.0,1.0,C,Low,Medium,Medium,High,Medium,Near,High School,Positive,Yes,Yes,No,Public,Female,False,True,False,True,True,False,False,True,True,False
18,81,1,3,6,86,2,3,1,2.0,3,4,2.0,1.0,D,Low,High,Medium,Low,Medium,Near,College,Positive,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
21,76,2,2,7,64,1,1,2,3.0,3,2,1.0,2.0,D,Medium,Medium,Low,Medium,High,Moderate,High School,Positive,Yes,Yes,No,Private,Male,False,True,False,True,True,False,True,False,False,True
29,72,1,2,5,50,1,0,1,2.0,2,4,1.0,1.0,D,Low,Medium,Low,Low,Medium,Near,High School,Neutral,No,Yes,No,Public,Female,True,False,False,True,True,False,False,True,True,False
22,72,1,3,6,78,1,1,1,3.0,2,3,3.0,1.0,D,Low,High,Low,Low,High,Near,Postgraduate,Neutral,No,No,No,Public,Male,True,False,True,False,True,False,False,True,False,True
18,72,3,3,6,85,3,1,3,3.0,3,1,1.0,2.0,D,High,High,High,High,High,Moderate,High School,Positive,No,Yes,No,Private,Male,True,False,False,True,True,False,True,False,False,True
17,95,3,2,7,70,3,1,1,2.0,2,3,1.0,1.0,D,High,Medium,High,Low,Medium,Near,High School,Neutral,No,Yes,No,Public,Male,True,False,False,True,True,False,False,True,False,True
19,89,3,2,6,65,1,2,1,2.0,2,3,3.0,1.0,D,High,Medium,Low,Low,Medium,Near,Postgraduate,Neutral,Yes,Yes,Yes,Public,Male,False,True,False,True,False,True,False,True,False,True
30,87,1,2,10,75,1,3,1,1.0,2,4,2.0,1.0,C,Low,Medium,Low,Low,Low,Near,College,Neutral,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
19,92,1,2,7,55,2,1,2,2.0,2,5,1.0,3.0,D,Low,Medium,Medium,Medium,Medium,Far,High School,Neutral,No,Yes,No,Public,Male,True,False,False,True,True,False,False,True,False,True
20,70,3,1,8,82,2,2,1,3.0,3,3,1.0,2.0,D,High,Low,Medium,Low,High,Moderate,High School,Positive,No,Yes,No,Private,Male,True,False,False,True,True,False,True,False,False,True
27,78,3,3,8,85,2,0,3,2.0,3,3,2.0,1.0,C,High,High,Medium,High,Medium,Near,College,Positive,No,Yes,No,Public,Male,True,False,False,True,True,False,False,True,False,True
32,91,3,2,4,66,2,3,1,3.0,2,2,3.0,1.0,C,High,Medium,Medium,Low,High,Near,Postgraduate,Neutral,Yes,Yes,No,Public,Female,False,True,False,True,True,False,False,True,True,False
23,72,3,1,6,92,1,2,3,2.0,1,3,2.0,1.0,D,High,Low,Low,High,Medium,Near,College,Negative,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
20,86,2,2,6,97,1,1,1,2.0,2,2,1.0,2.0,D,Medium,Medium,Low,Low,Medium,Moderate,High School,Neutral,No,Yes,No,Private,Male,True,False,False,True,True,False,True,False,False,True
20,95,2,2,6,65,3,2,1,2.0,2,3,2.0,1.0,C,Medium,Medium,High,Low,Medium,Near,College,Neutral,No,Yes,No,Public,Female,True,False,False,True,True,False,False,True,True,False
24,63,2,2,8,85,3,1,1,2.0,3,3,1.0,3.0,D,Medium,Medium,High,Low,Medium,Far,High School,Positive,Yes,Yes,No,Private,Female,False,True,False,True,True,False,True,False,True,False
21,81,2,2,7,85,2,1,1,3.0,1,3,3.0,2.0,D,Medium,Medium,Medium,Low,High,Moderate,Postgraduate,Negative,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
23,74,3,3,7,76,2,1,2,1.0,2,2,2.0,2.0,D,High,High,Medium,Medium,Low,Moderate,College,Neutral,No,Yes,No,Public,Female,True,False,False,True,True,False,False,True,True,False
16,87,1,2,10,96,2,1,1,3.0,3,1,2.0,2.0,D,Low,Medium,Medium,Low,High,Moderate,College,Positive,Yes,No,No,Public,Male,False,True,True,False,True,False,False,True,False,True
18,98,3,2,7,57,1,0,3,2.0,2,1,3.0,2.0,D,High,Medium,Low,High,Medium,Moderate,Postgraduate,Neutral,No,Yes,No,Private,Male,True,False,False,True,True,False,True,False,False,True
18,79,1,3,4,74,1,2,1,2.0,1,1,1.0,1.0,D,Low,High,Low,Low,Medium,Near,High School,Negative,No,Yes,No,Public,Female,True,False,False,True,True,False,False,True,True,False
26,79,2,3,8,52,3,1,2,2.0,1,3,3.0,1.0,D,Medium,High,High,Medium,Medium,Near,Postgraduate,Negative,Yes,Yes,Yes,Public,Female,False,True,False,True,False,True,False,True,True,False
32,64,1,3,9,53,1,1,1,2.0,3,3,2.0,1.0,D,Low,High,Low,Low,Medium,Near,College,Positive,Yes,No,No,Private,Female,False,True,True,False,True,False,True,False,True,False
23,70,2,2,8,75,2,0,3,2.0,3,2,1.0,2.0,D,Medium,Medium,Medium,High,Medium,Moderate,High School,Positive,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
12,97,1,2,6,79,2,1,2,2.0,1,2,1.0,1.0,D,Low,Medium,Medium,Medium,Medium,Near,High School,Negative,Yes,No,No,Public,Male,False,True,True,False,True,False,False,True,False,True
19,87,3,2,8,50,1,0,3,3.0,2,2,1.0,1.0,D,High,Medium,Low,High,High,Near,High School,Neutral,No,Yes,No,Public,Female,True,False,False,True,True,False,False,True,True,False
16,61,3,2,7,82,2,2,1,2.0,1,3,1.0,1.0,D,High,Medium,Medium,Low,Medium,Near,High School,Negative,Yes,Yes,No,Public,Female,False,True,False,True,True,False,False,True,True,False
7,68,3,2,9,74,2,1,1,3.0,3,3,1.0,1.0,D,High,Medium,Medium,Low,High,Near,High School,Positive,No,Yes,No,Public,Female,True,False,False,True,True,False,False,True,True,False
30,87,3,2,9,61,3,2,2,3.0,2,4,1.0,2.0,C,High,Medium,High,Medium,High,Moderate,High School,Neutral,Yes,Yes,No,Private,Male,False,True,False,True,True,False,True,False,False,True
24,91,3,3,7,51,3,2,2,2.0,2,3,1.0,2.0,C,High,High,High,Medium,Medium,Moderate,High School,Neutral,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
21,72,2,2,9,80,3,3,1,2.0,2,4,1.0,1.0,D,Medium,Medium,High,Low,Medium,Near,High School,Neutral,No,Yes,No,Public,Male,True,False,False,True,True,False,False,True,False,True
12,97,2,1,7,83,2,0,1,2.0,2,2,2.0,2.0,D,Medium,Low,Medium,Low,Medium,Moderate,College,Neutral,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
17,82,2,3,10,82,3,1,2,2.0,3,2,1.0,2.0,D,Medium,High,High,Medium,Medium,Moderate,High School,Positive,Yes,Yes,No,Private,Male,False,True,False,True,True,False,True,False,False,True
25,88,3,3,9,58,1,0,1,2.0,1,4,3.0,1.0,C,High,High,Low,Low,Medium,Near,Postgraduate,Negative,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
14,84,2,2,6,96,2,2,1,2.0,2,2,3.0,3.0,D,Medium,Medium,Medium,Low,Medium,Far,Postgraduate,Neutral,Yes,No,No,Private,Male,False,True,True,False,True,False,True,False,False,True
5,65,1,3,7,71,2,0,1,2.0,1,2,2.0,3.0,F,Low,High,Medium,Low,Medium,Far,College,Negative,No,Yes,No,Private,Male,True,False,False,True,True,False,True,False,False,True
19,99,2,3,8,88,3,1,1,3.0,3,3,1.0,3.0,C,Medium,High,High,Low,High,Far,High School,Positive,Yes,No,No,Public,Female,False,True,True,False,True,False,False,True,True,False
19,65,1,3,10,58,2,2,2,3.0,3,3,3.0,2.0,D,Low,High,Medium,Medium,High,Moderate,Postgraduate,Positive,No,Yes,No,Private,Female,True,False,False,True,True,False,True,False,True,False
21,70,2,2,8,74,1,2,2,2.0,3,3,3.0,3.0,D,Medium,Medium,Low,Medium,Medium,Far,Postgraduate,Positive,No,Yes,No,Public,Male,True,False,False,True,True,False,False,True,False,True
24,93,2,2,7,76,3,2,1,2.0,2,1,1.0,1.0,C,Medium,Medium,High,Low,Medium,Near,High School,Neutral,Yes,Yes,Yes,Public,Male,False,True,False,True,False,True,False,True,False,True
24,85,3,1,9,89,2,1,1,2.0,3,2,3.0,2.0,C,High,Low,Medium,Low,Medium,Moderate,Postgraduate,Positive,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
22,94,1,3,7,81,2,2,2,3.0,2,4,1.0,3.0,C,Low,High,Medium,Medium,High,Far,High School,Neutral,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
27,81,3,3,6,70,2,0,1,2.0,3,5,1.0,3.0,C,High,High,Medium,Low,Medium,Far,High School,Positive,Yes,Yes,No,Public,Female,False,True,False,True,True,False,False,True,True,False
11,75,1,3,8,64,2,3,1,2.0,2,3,2.0,2.0,D,Low,High,Medium,Low,Medium,Moderate,College,Neutral,No,Yes,Yes,Public,Female,True,False,False,True,False,True,False,True,True,False
23,97,2,2,6,99,1,1,1,2.0,3,3,1.0,1.0,C,Medium,Medium,Low,Low,Medium,Near,High School,Positive,Yes,Yes,No,Private,Female,False,True,False,True,True,False,True,False,True,False
24,61,2,2,10,64,1,0,1,2.0,3,3,1.0,1.0,D,Medium,Medium,Low,Low,Medium,Near,High School,Positive,No,Yes,No,Private,Female,True,False,False,True,True,False,True,False,True,False
13,94,1,2,7,56,3,2,1,3.0,2,4,2.0,1.0,D,Low,Medium,High,Low,High,Near,College,Neutral,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
11,69,1,2,8,65,1,0,1,2.0,1,2,2.0,2.0,F,Low,Medium,Low,Low,Medium,Moderate,College,Negative,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
16,94,1,2,6,66,2,3,2,3.0,1,4,2.0,1.0,D,Low,Medium,Medium,Medium,High,Near,College,Negative,Yes,Yes,No,Public,Female,False,True,False,True,True,False,False,True,True,False
16,66,2,1,9,56,2,0,1,3.0,3,4,2.0,1.0,D,Medium,Low,Medium,Low,High,Near,College,Positive,No,Yes,Yes,Private,Female,True,False,False,True,False,True,True,False,True,False
25,83,3,3,7,85,3,2,1,2.0,1,4,2.0,1.0,C,High,High,High,Low,Medium,Near,College,Negative,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
